Data,flow_A,flow_B,flow_C,flow_D,flow_E,woff_A,woff_B,woff_C,woff_D,woff_E,aum_A,aum_B,aum_C,aum_D,aum_E
2023-11-14,23479.959680,26945.146494,8172.977614,-4545.839073,-24603.879507,0.833272,0.666342,0.455182,0.224572,0.094952,27429.420000,33647.000000,63729.600000,32425.880000,25366.060000
2023-11-15,37452.965903,48877.954242,24160.088430,-12969.178181,-29811.263468,0.833272,0.666342,0.455182,0.224572,0.094952,27429.420000,33647.000000,63729.600000,32425.880000,25366.060000
2023-11-16,45861.488452,73319.006757,60234.562438,13003.904784,18842.010415,0.833272,0.666342,0.455182,0.224572,0.094952,27429.420000,33647.000000,63729.600000,32425.880000,25366.060000
2023-11-20,53427.080154,76326.685737,57828.809396,6660.885396,-43222.330505,0.833272,0.666342,0.455182,0.224572,0.094952,27429.420000,33647.000000,63729.600000,32425.880000,25366.060000
2023-11-21,-12229.219509,-3733.528745,-5051.971144,-3914.318976,10991.509136,0.833272,0.666342,0.455182,0.224572,0.094952,27429.420000,33647.000000,63729.600000,32425.880000,25366.060000
2023-11-22,-8392.692382,-5865.580319,-5504.511876,-6647.729916,11919.337774,0.833272,0.666342,0.455182,0.224572,0.094952,27429.420000,33647.000000,63729.600000,32425.880000,25366.060000
2023-11-23,-2806.819604,-1523.625454,-6333.182743,-3811.216339,-2102.246641,0.833272,0.666342,0.455182,0.224572,0.094952,27429.420000,33647.000000,63729.600000,32425.880000,25366.060000
2023-11-27,-11298.619244,-10828.013012,1062.091484,-6476.729991,20832.449196,0.833272,0.666342,0.455182,0.224572,0.094952,27429.420000,33647.000000,63729.600000,32425.880000,25366.060000
2023-11-28,718.142887,-600.542599,-2242.527137,259.398191,-2017.253005,0.833272,0.666342,0.455182,0.224572,0.094952,27429.420000,33647.000000,63729.600000,32425.880000,25366.060000
2023-11-29,5017.226988,452.160901,912.504595,-4804.279499,-6136.229043,0.833272,0.666342,0.455182,0.224572,0.094952,27429.420000,33647.000000,63729.600000,32425.880000,25366.060000
2023-11-30,-70474.798416,2425.349252,-104013.007411,159579.027845,-2642.428029,0.833272,0.666342,0.455182,0.224572,0.094952,27429.420000,33647.000000,63729.600000,32425.880000,25366.060000
2023-12-04,6622.822949,180.671148,-9708.974516,-21309.438332,-28924.547183,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2023-12-05,-6753.869411,-4775.428611,-15180.120982,-1803.941009,8103.829655,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2023-12-06,-3852.403214,-6699.379761,-22065.204631,-2961.035756,3281.321335,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2023-12-07,0.000000,0.000000,-9911.346412,-4746.020850,-0.000000,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2023-12-11,-15240.244835,-14328.778947,-26940.081664,-47694.597649,11286.644284,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2023-12-12,31448.073467,16196.386039,-12897.560834,-22930.636198,-44813.960840,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2023-12-13,-8000.184607,-1869.997291,-12325.224070,-10380.483560,43840.935110,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2023-12-14,-1052.238988,19072.875517,7935.806269,-508.201080,51928.920504,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2023-12-18,58725.664110,95257.017262,98601.978903,18017.225514,60724.087964,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2023-12-19,22162.085798,44389.520493,28638.011601,14104.795148,20860.424800,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2023-12-20,4595.147720,1298.492403,-3503.153908,-7463.969653,-13520.048416,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2023-12-21,-2819.375424,484.093311,-3146.756121,-4014.303927,-7381.836226,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2023-12-25,2971.541404,399.693835,3209.112168,-3458.141074,758.048358,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2023-12-26,-1396.543329,-508.083642,435.594673,-1644.385160,-2350.277872,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2023-12-27,-31816.597630,-14041.142150,-10542.575242,-1950.128494,45115.119067,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2023-12-28,-16372.650170,-7870.372770,487.083517,3093.323775,12549.955307,0.834960,0.673213,0.464268,0.230553,0.099004,28609.880000,35052.880000,65486.470000,33323.960000,26121.150000
2024-01-01,-86623.797788,1598.906276,-104732.637936,178064.528805,17620.878958,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-02,-1774.942115,-2470.652928,-6837.781806,-11743.424184,-6056.731457,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-03,4914.252391,1039.652162,-1852.563930,5948.032439,-9543.176056,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-04,4742.110178,-5379.574220,-24258.573729,-20665.584732,-22382.186812,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-08,17528.506757,9373.274551,4254.561328,-9454.917978,-29452.950538,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-09,-316.035300,-4543.365638,7535.902313,-6650.383632,-7836.105243,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-10,3095.786955,-813.393810,-4448.514649,-5990.586282,3753.566223,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-11,7332.643322,8835.779665,-21614.972876,-29223.729978,-19698.011283,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-12,0.000000,0.000000,6186.664089,-0.000000,0.000000,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-15,125636.593639,90279.150040,33558.872974,-50344.082506,-163354.288396,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-16,62331.033911,68349.812710,48511.352071,-1670.856073,-48623.853327,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-17,40572.273493,54585.389282,49440.911934,4561.522267,-21224.035620,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-18,39443.739411,67120.687556,50862.617181,9036.959958,-13819.593529,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-22,16857.330761,19490.065074,21806.255455,-7017.559746,-42368.110858,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-23,-27836.715015,-13907.236364,-19622.271897,-3257.069976,52910.956444,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-24,-8231.344113,-7229.632396,-9012.920385,-4237.612412,13134.115691,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-25,8122.779693,8130.787292,-4324.469805,-2997.718077,-22336.690180,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-29,29603.962754,10463.028293,4639.558749,-5351.160278,-37643.677406,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-30,13780.482294,8290.911588,4550.371712,1200.885509,-24390.269417,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-01-31,-65622.994156,10629.501111,-95659.688294,164250.230967,-17021.562447,0.841372,0.686468,0.477165,0.235675,0.101047,27888.370000,34001.580000,62237.760000,31408.530000,24075.590000
2024-02-01,5226.392692,3603.277049,-15918.793682,-16567.087590,-34071.532379,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-05,4320.034215,1404.901546,-9853.977217,-5747.095522,-17134.024769,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-06,6366.516774,42.931237,-20770.669075,-10265.612148,-24331.377992,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-07,5108.583393,2100.542993,-767.078283,-950.423363,-8825.603971,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-08,8190.701413,7888.978817,3688.201544,-3234.753324,-13147.392639,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-12,26251.372584,16146.658516,-16605.031093,-65099.127696,-37476.260606,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-13,49504.836946,28099.582828,11887.957680,1928.612515,-57925.387933,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-14,36794.269387,45375.671541,22599.017372,-12142.281100,-37121.255394,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-15,38740.777382,60870.637192,28191.761113,-4254.484999,-27479.563017,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-19,58920.223513,109723.265002,81282.727071,12260.797091,33689.162844,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-20,-4155.670204,-2464.744990,-8340.692157,-541.281181,4423.394353,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-21,148.060151,-1668.222046,-955.960650,-1809.393874,-2685.433951,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-22,-2038.793443,246.710592,-2118.265244,-5723.525129,-8439.589790,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-26,22871.280339,12823.031158,6017.525215,-5580.905426,-38813.281797,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-27,13351.951632,4226.499564,1859.299087,-5297.913539,-22989.891875,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-28,43405.522894,21639.626420,10221.001008,-4349.594173,-73795.116282,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-02-29,-66214.990836,5970.960531,-91018.311113,169069.396233,-23059.630204,0.842670,0.694894,0.495620,0.242185,0.101941,28533.130000,34306.370000,60841.050000,30012.090000,22385.690000
2024-03-04,40913.260707,25144.973388,12214.207200,-24803.840958,-103262.633666,0.838723,0.692384,0.502142,0.247481,0.102036,29460.770000,35362.710000,62074.950000,30499.970000,22432.460000
2024-03-05,17014.787809,19536.120296,9074.059374,-9620.822710,-45543.827627,0.838723,0.692384,0.502142,0.247481,0.102036,29460.770000,35362.710000,62074.950000,30499.970000,22432.460000
2024-03-06,10968.448645,814.840039,-9210.296998,-14522.733609,-33722.625124,0.838723,0.692384,0.502142,0.247481,0.102036,29460.770000,35362.710000,62074.950000,30499.970000,22432.460000
2024-03-07,7854.322070,9062.225312,8149.462254,-3020.041729,-26953.697731,0.838723,0.692384,0.502142,0.247481,0.102036,29460.770000,35362.710000,62074.950000,30499.970000,22432.460000
2024-03-11,19119.978351,11281.180068,2266.184752,-26230.769030,-40082.253714,0.838723,0.692384,0.502142,0.247481,0.102036,29460.770000,35362.710000,62074.950000,30499.970000,22432.460000
2024-03-12,6632.169813,10526.591484,-1860.252736,-23286.150875,-18993.075881,0.838723,0.692384,0.502142,0.247481,0.102036,29460.770000,35362.710000,62074.950000,30499.970000,22432.460000
2024-03-13,18157.422535,20870.251451,10251.678332,-10726.492025,-17903.710592,0.838723,0.692384,0.502142,0.247481,0.102036,29460.770000,35362.710000,62074.950000,30499.970000,22432.460000
2024-03-14,8735.488805,29271.377415,14491.238207,-3247.980128,17907.030384,0.838723,0.692384,0.502142,0.247481,0.102036,29460.770000,35362.710000,62074.950000,30499.970000,22432.460000
2024-03-18,99198.096822,125492.701648,74983.141033,-32027.286244,-18486.675924,0.838723,0.692384,0.502142,0.247481,0.102036,29460.770000,35362.710000,62074.950000,30499.970000,22432.460000
2024-03-19,-28930.849638,4285.727351,30770.647951,6198.994219,78920.548015,0.838723,0.692384,0.502142,0.247481,0.102036,29460.770000,35362.710000,62074.950000,30499.970000,22432.460000
2024-03-20,-14848.307082,-14534.211598,-1178.118242,-3034.282493,33785.629024,0.838723,0.692384,0.502142,0.247481,0.102036,29460.770000,35362.710000,62074.950000,30499.970000,22432.460000
2024-03-21,-9558.431494,-6332.807565,-4997.758787,-2833.487495,9188.642151,0.838723,0.692384,0.502142,0.247481,0.102036,29460.770000,35362.710000,62074.950000,30499.970000,22432.460000
2024-03-25,66.791481,580.051190,14050.621361,-10342.830621,-19231.702795,0.838723,0.692384,0.502142,0.247481,0.102036,29460.770000,35362.710000,62074.950000,30499.970000,22432.460000
2024-03-26,33494.770006,19900.174702,-6499.171992,-4040.365699,-54948.383518,0.838723,0.692384,0.502142,0.247481,0.102036,29460.770000,35362.710000,62074.950000,30499.970000,22432.460000
2024-03-27,22414.642933,10766.979996,5365.018203,-3133.488211,-38786.011298,0.838723,0.692384,0.502142,0.247481,0.102036,29460.770000,35362.710000,62074.950000,30499.970000,22432.460000
2024-04-01,-44663.943174,31328.266368,-115347.228354,145463.721181,-83721.763910,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-02,22829.321607,9177.144794,2545.495178,-3905.089121,-30825.735279,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-03,19542.698047,8902.150323,-17545.673195,-14725.102921,-38842.866485,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-04,8562.597507,4820.619281,-6899.469276,-5876.476313,-23276.599547,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-08,75531.551168,52956.683154,12980.469102,-9175.945736,-143624.093000,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-09,9287.942584,913.893173,-9371.183435,-6817.333803,-5582.475469,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-10,5083.103172,2853.482581,5579.500296,-10842.839532,-6791.376840,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-11,12750.189053,10023.894593,-19220.289514,-31394.525315,-23012.625135,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-15,67553.441550,59962.002611,24316.424180,-50458.251082,-59336.986251,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-16,38764.256531,46814.968762,33301.514196,-173.595583,-10497.048973,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-17,35728.599616,47062.306339,44724.962292,4239.765097,-6598.863995,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-18,36469.238212,63009.133509,49067.541529,11598.373320,3162.785898,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-22,22441.234219,12233.983802,25840.548648,-5531.450133,-47041.585065,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-23,4769.257013,991.099081,3742.370889,-5464.013940,-14503.110773,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-24,5143.014365,4626.040580,-5115.160859,-6897.654416,-21930.881060,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-25,-17451.815560,-10456.138742,3920.963781,-549.264261,14814.901274,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-04-29,336.863590,-8029.668202,9687.357312,-5332.245420,-2239.530808,0.833821,0.678907,0.492691,0.241451,0.102608,29582.310000,35789.340000,62404.970000,30700.340000,22148.580000
2024-05-01,-76590.689425,2942.562440,-99326.925138,161668.732923,512.385581,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-02,10508.547602,3351.723861,-15057.190454,-17058.648199,-39542.938179,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-06,13766.787191,11590.894314,289.862491,-6218.959593,-42526.750708,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-07,87.939140,-2651.796540,-9058.476786,-3166.225968,-7274.127374,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-08,5931.586911,277.377201,-15317.044084,-11637.593128,-11413.418294,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-09,1298.452652,2100.151931,-4633.320403,-5421.142935,-9272.893213,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-13,19226.547712,18815.363994,-31949.075699,-74420.877567,-30530.617680,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-14,15067.086641,15855.309107,1255.755011,-10504.520177,-65.804221,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-15,29037.764284,42024.304530,25497.673542,-9097.998204,-20363.227066,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-16,51127.766559,71779.489401,60972.744579,14248.305682,13435.773314,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-20,40215.250037,61841.390169,57115.813807,11257.319688,3456.590315,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-21,1473.712232,3896.845998,5895.242339,-1207.250216,-3160.711478,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-22,-33488.901814,-22396.650254,-9880.124678,-3678.677710,62185.868345,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-23,-14950.062625,-10684.005510,-10007.999016,-4583.177187,18046.622067,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-27,-8914.574681,-11165.650120,-5240.561422,-6952.947612,15443.033847,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-28,-1835.941176,-7347.724101,1076.426603,-1886.155832,7853.689538,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-29,-3321.933837,-4161.456989,-2072.300392,-455.980192,2221.071118,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-05-30,-10154.280371,-8230.114578,-3112.310271,-2058.747826,9142.287804,0.832048,0.672646,0.482444,0.233330,0.099042,30113.180000,36772.890000,64509.390000,31776.170000,22802.750000
2024-06-03,-83479.989394,-24358.418789,-93097.481760,184124.151028,-23988.796016,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-06-04,-6410.586650,-7297.980802,-5693.150373,-3178.469249,4098.826379,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-06-05,30939.329923,26278.873441,52261.764882,-1564.193359,4173.664135,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-06-06,3917.445304,43348.844695,-15371.971766,5852.630673,6402.923961,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-06-10,19193.133085,42131.496079,25127.723332,-19654.642167,-9782.002759,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-06-11,5040.498830,5107.698702,-34733.377907,-39531.777097,-19964.374860,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-06-12,6784.596626,4499.822451,-2941.481162,-12563.041477,3910.418300,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-06-13,5541.071347,21775.995677,14713.811022,-1128.593643,9643.832345,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-06-17,58487.007412,92456.517372,70334.584489,-18610.968978,-4147.382527,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-06-18,35902.703489,50172.287994,38125.464823,9564.869844,11297.277899,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-06-20,14555.328355,25674.096531,18873.110741,13470.182471,654.145786,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-06-24,28905.415472,11551.161529,-5675.159549,-5739.903047,-53376.308710,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-06-25,46306.135793,25518.379604,6074.879114,-1990.769354,-81934.113310,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-06-26,24748.945827,14356.860338,9309.188875,-2162.766722,-54806.875724,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-06-27,16883.865594,12559.148011,15595.039642,-6778.984621,-46671.566791,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-06-28,-56079.306969,13779.555917,-95724.083004,167339.654116,-35299.243663,0.837088,0.683685,0.498645,0.244489,0.100998,30217.980000,36843.620000,62901.580000,30852.890000,21710.300000
2024-07-01,8241.499669,6473.909258,-6626.134855,-20028.380922,-36991.892322,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-02,10043.993148,9004.997693,14137.128755,106.910244,-34798.992291,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-03,10046.186246,4994.270867,-15183.617912,-15582.932649,-35998.286142,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-04,2712.908392,-497.655833,2271.459208,-2759.675090,-16322.942797,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-05,17092.856434,11447.908420,10021.883546,-6484.125431,-30193.276121,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-08,11931.766569,15206.151464,6533.972160,-8389.197643,-27140.687781,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-09,14152.041088,11817.279375,-44.229956,-8588.522970,-22052.187039,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-10,14358.237496,9055.634736,6339.566163,-9895.810949,-20060.677321,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-11,5497.339611,6881.214791,-25508.625937,-37810.219203,-27395.115280,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-12,24553.387391,27731.471235,8271.578559,-44903.753321,-29323.013671,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-16,26567.256948,34901.094069,17388.257832,-14686.569071,-24068.118095,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-17,-32141.299976,10834.747512,36153.112276,6411.700164,93452.883930,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-18,6581.724225,29415.038279,29776.288347,-47.555097,51398.920977,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-19,24435.805184,58971.736928,43877.586217,10460.623559,30275.527764,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-22,859.910077,6276.914966,9433.981258,-3953.416256,5904.879453,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-23,-2433.118367,3140.827611,1070.785541,-7088.864063,2598.237949,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
2024-07-24,3787.193947,3192.405977,-1035.525751,-2207.698919,-2622.135674,0.833625,0.678661,0.496418,0.239314,0.101911,30560.870000,37510.620000,63796.390000,31549.950000,22133.980000
